E MADRID14;Hiszpania;UNIVERSIDAD CARLOS III DE MADRID;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0481;Computer science;;13.02.2014;30.09.2021
E MADRID21;Hiszpania;UNIVERSIDAD CEU SAN PABLO;W1;Architektury;true;;true;;false;;"(7,10)";0581;Architecture and town planning;;16.11.2016;30.09.2021
E MALAGA01;Hiszpania;UNIVERSIDAD DE MÁLAGA;W4N;Informatyki i Telekomunikacji;true;;false;;false;;"(2,9)";0610;Information and communication technologies - ICT;;18.12.2013;30.09.2021
E MALAGA01;Hiszpania;UNIVERSIDAD DE MÁLAGA;W4N;Informatyki i Telekomunikacji;true;;false;;false;;"(2,9)";0610;Information and communication technologies - ICT;;18.12.2013;30.09.2021
E MALAGA01;Hiszpania;UNIVERSIDAD DE MÁLAGA;W5;Elektryczny;true;;false;;false;;"(2,9)";0713;Electricity and energy;;18.12.2013;30.09.2021
E MALAGA01;Hiszpania;UNIVERSIDAD DE MÁLAGA;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;false;;false;;"(2,9)";0714;Electronics and automation;;18.12.2013;30.09.2021
E MALAGA01;Hiszpania;UNIVERSIDAD DE MÁLAGA;W10;Mechaniczny;true;;false;;false;;"(2,10)";0715;Mechanics and metal trades;;18.12.2013;30.09.2021
E MONDRAG01;Hiszpania;MONDRAGON UNIBERTSITATEA;W8N;Zarządzania;true;;true;;false;;"(2,12)";0340;Business and Administration;;14.01.2014;30.09.2021
E MONDRAG01;Hiszpania;MONDRAGON UNIBERTSITATEA;W10;Mechaniczny;true;;false;;false;;"(2,10)";0521;Mechanics and metal work;;14.01.2014;30.09.2021
E MURCIA01;Hiszpania;UNIVERSIDAD DE MURCIA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0719;Engineering and engineering trades, not elsewhere classified;;20.06.2014;30.09.2021
E MURCIA01;Hiszpania;UNIVERSIDAD DE MURCIA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0719;Engineering and engineering trades, not elsewhere classified;;20.06.2014;30.09.2021
E SANTIAG01;Hiszpania;UNIVERSIDAD DE SANTIAGO DE COMPOSTELA;W3;Chemiczny;false;;true;;false;;"(1,5)";0711;Chemical engineering and processes;;14.01.2014;30.09.2021
E SEVILLA01;Hiszpania;UNIVERSIDAD DE SEVILLA;W4N;Informatyki i Telekomunikacji;true;;false;;false;;"(2,10)";0520;Engineering and engineering trades;;31.10.2014;30.09.2021
E SEVILLA01;Hiszpania;UNIVERSIDAD DE SEVILLA;W5;Elektryczny;true;;true;;false;;"(2,6)";0522;Electricity and energy;;21.05.2014;30.09.2021
E SEVILLA01;Hiszpania;UNIVERSIDAD DE SEVILLA;W1;Architektury;true;;false;;false;;"(2,10)";0581;Architecture and town planning;;31.10.2014;30.09.2021
E TARRAGO01;Hiszpania;UNIVERSITAT ROVIRA I VIRGILI;W3;Chemiczny;true;;true;;false;;"(2,5)";0421;Biology and biochemistry;;24.01.2014;30.09.2021
E TARRAGO01;Hiszpania;UNIVERSITAT ROVIRA I VIRGILI;W3;Chemiczny;true;;true;;false;;"(2,5)";0524;Chemical and process;;24.01.2014;30.09.2021
E TENERIF01;Hiszpania;UNIVERSIDAD DE LA LAGUNA;W4N;Informatyki i Telekomunikacji;true;;false;;false;;"(2,10)";0520;Engineering and engineering trades;;13.03.2014;30.09.2021
E TENERIF01;Hiszpania;UNIVERSIDAD DE LA LAGUNA;W10;Mechaniczny;true;;false;;false;;"(2,10)";0521;Mechanics and metal work;;13.03.2014;30.09.2021
E VALENCI02;Hiszpania;UNIVERSIDAD POLITÉCNICA DE VALENCIA;W3;Chemiczny;true;;true;;true;;"(2,10)";0512;Biochemistry;;23.01.2014;30.09.2021
E VALENCI02;Hiszpania;UNIVERSIDAD POLITÉCNICA DE VALENCIA;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;false;;false;;"(3,10)";0714;Electronics and automation;;15.01.2015;30.09.2021
E VALENCI02;Hiszpania;UNIVERSIDAD POLITÉCNICA DE VALENCIA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0480;Informatics, computer science;;29.01.2014;30.09.2021
E VALENCI02;Hiszpania;UNIVERSIDAD POLITÉCNICA DE VALENCIA;W10;Mechaniczny;true;;true;;false;;"(9,10)";0715;Mechanics and metal work;;05.02.2014;30.09.2021
E VALENCI02;Hiszpania;UNIVERSIDAD POLITÉCNICA DE VALENCIA;W5;Elektryczny;true;;true;;false;;"(2,10)";0522;Electricity and energy;;07.07.2014;30.09.2021
E VALENCI02;Hiszpania;UNIVERSIDAD POLITÉCNICA DE VALENCIA;W1;Architektury;true;;true;;false;;"(3,10)";0580;Architecture and building;;21.05.2014;30.09.2021
E VALENCI08;Hiszpania;UNIVERSITY CEU CARDENAL HERRERA;W1;Architektury;true;;false;;false;;"(2,10)";0731;Architecture and town planning;;07.03.2014;30.09.2021
E VIGO01;Hiszpania;UNIVERSIDAD DE VIGO;W10;Mechaniczny;true;;false;;false;;"(5,10)";0540;Manufacturing and processing;;19.03.2014;30.09.2021
E ZARAGOZ01;Hiszpania;UNIVERSIDAD DE ZARAGOZA;W10;Mechaniczny;false;;true;;false;;"(2,5)";0521;Mechanics and metal work;;06.02.2014;30.09.2021
E ZARAGOZ01;Hiszpania;UNIVERSIDAD DE ZARAGOZA;W1;Architektury;true;;true;;true;;"(2,10)";0581;Architecture and town planning;;06.02.2014;30.09.2021
EE TALLINN04;Estonia;TALLINNA TEHNIKAULIKOOL;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(1,10)";0611;Computer use;;22.09.2014;30.09.2021
EE TALLINN04;Estonia;TALLINNA TEHNIKAULIKOOL;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;true;;true;;"(1,10)";0714;Electronics and automation;;22.09.2014;30.09.2021
EE TALLINN04;Estonia;TALLINNA TEHNIKAULIKOOL;W6;Geoinżynierii, Górnictwa i Geologii;false;;true;;false;;"(1,10)";0520;Engineering and engineering trades;;25.02.2014;30.09.2021
F ANGERS01;Francja;UNIVERSITE D'ANGERS;W3;Chemiczny;true;;false;;true;;"(2,4)";0531;Chemistry;;21.01.2014;30.09.2021
F ANGERS01;Francja;UNIVERSITE D'ANGERS;W11;Podstawowych Problemów Techniki;true;;true;;false;;"(2,6)";0533;Physics;;21.01.2014;30.09.2021
F BESANCO01;Francja;UNIVERSITE DE FRANCHE-COMTÉ;W13;Matematyki;false;;true;;true;;"(2,6)";0541;Mathematics;;28.03.2014;30.09.2021
F BESANCO01;Francja;UNIVERSITE DE FRANCHE-COMTÉ;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(2,10)";0710;Engineering and engineering trades;;28.03.2014;30.09.2021
F BESANCO01;Francja;UNIVERSITE DE FRANCHE-COMTÉ;W6;Elektroniki Fotoniki i Mikrosystemów;true;;true;;true;;"(3,10)";0710;Engineering and engineering trades;;28.03.2014;30.09.2021
F BESCANO06;Francja;ECOLE NATIONALE SUPERIEURE DE MECANIQUE ET DE MICROTECNIQUE;W10;Mechaniczny;true;;false;;false;;"(2,5)";0521;Mechanics and metal work;;02.11.2016;30.09.2021
F CACHAN03;Francja;ÉCOLE NORMALE SUPÉRIEURE DE CACHAN;W3;Chemiczny;false;;true;;true;;"(3,5)";0510;Biological and related sciences;;28.04.2014;30.09.2021
F CHAMBER01;Francja;UNIVERSITE DE SAVOIE;W4N;Informatyki i Telekomunikacji;true;;false;;false;;"(4,10)";0610;Information and communication technologies - ICT;;12.11.2014;30.09.2021
F CHAMBER01;Francja;UNIVERSITE DE SAVOIE;W10;Mechaniczny;true;;false;;false;;"(1,10)";0720;Manufacturing and processing;;12.11.2014;30.09.2021
F CHAMBER01;Francja;UNIVERSITE DE SAVOIE;W8N;Zarządzania;true;;false;;false;;"(1,10)";0340;Business and Administration;;12.11.2014;30.09.2021
F CHATENA02;Francja;ECOLE CENTRALE PARIS;W8N;Zarządzania;true;;false;;false;;"(2,6)";0340;Business and Administration;;18.02.2014;30.09.2021
F COMPIEG01;Francja;UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE;W6;Geoinżynierii, Górnictwa i Geologii;false;;true;;false;;"(2,6)";0520;Engineering and engineering trades;;02.03.2015;30.09.2021
F COMPIEG01;Francja;UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE;W5;Elektryczny;true;;true;;false;;"(2,10)";0522;Electricity and energy;;25.07.2016;30.09.2021
F GIF-YVE03;Francja;CENTRAL SUPELEC;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(1,10)";0481;Computer science;;24.03.2016;30.09.2021
F LILLE01;Francja;UNIVERSITE  LILLE1;W13;Matematyki;true;;true;;false;;"(2,10)";0541;Mathematics;;01.09.2015;30.09.2021
F LILLE01;Francja;UNIVERSITE  LILLE1;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(3,10)";0613;Computer use;;07.04.2016;30.09.2021
F LILLE01;Francja;UNIVERSITE  LILLE1;W2;Budownictwa;false;;true;;false;;"(3,5)";0732;Building and civil engineering;;07.04.2016;30.09.2021
F LILLE01;Francja;UNIVERSITE  LILLE1;W3;Chemiczny;true;;true;;false;;"(2,5)";0442;Chemistry;;26.06.2014;30.09.2021
F LILLE01;Francja;UNIVERSITE  LILLE1;W9;Mechaniczno-Energetyczny;true;;true;;true;;"(2,10)";0522;Electricity and energy;;14.04.2014;30.09.2021
F MARSEILL84;Francja;UNIVERSITE AIX-MARSEILLE;W3;Chemiczny;true;;true;;true;;"(1,10)";0531;Chemistry;;29.04.2016;30.09.2021
F MARSEILL84;Francja;UNIVERSITE AIX-MARSEILLE;W2;Budownictwa;true;;false;;false;;"(4,6)";0730;Architecture and construction;;04.05.2015;30.09.2021
F MONTPEL08;Francja;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE MONTPELLIER;W3;Chemiczny;true;;true;;false;;"(4,5)";0442;Chemistry;;12.02.2014;30.09.2021
F NANCY38;Francja;ECOLE NATIONALE SUPÉRIEURE D'ARCHITECTURE DE NANCY;W1;Architektury;true;;true;;false;;"(2,9)";0731;Architecture and town planning;;02.02.2015;30.09.2021
F NANCY43;Francja;UNIVERSITE DE LORRAINE / ÉCOLE NATIONALE SUPÉRIEURE D’ÉLECTRICITÉ ET DE MÉCANIQUE;W9;Mechaniczno-Energetyczny;true;;true;;true;;"(2,10)";0523;Electronics and automation;;22.07.2014;30.09.2021
F PARIS006;Francja;UNIVERSITE PIERRE ET MARIE CURIE;W3;Chemiczny;true;;true;;false;;"(2,5)";0531;Chemistry;;06.02.2014;30.09.2021
F PARIS012;Francja;UNIVERSITÉ PARIS-EST CRÉTEIL VAL DE MARNE;W9;Mechaniczno-Energetyczny;true;;true;;false;;"(1,10)";0710;Engineering and engineering trades;;12.01.2018;30.09.2021
F PARIS012;Francja;UNIVERSITÉ PARIS-EST CRÉTEIL VAL DE MARNE;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(1,10)";0710;Engineering and engineering trades;;12.01.2018;30.09.2021
F PARIS013;Francja;UNIVERSITE PARIS13;W3;Chemiczny;true;;true;;false;;"(2,6)";0530;Physical sciences;;14.04.2014;30.09.2021
F PARIS080;Francja;ENSTA PARISTECH;W10;Mechaniczny;false;;true;;false;;"(2,12)";0710;Engineering and engineering trades;;09.04.2014;30.09.2021
F RENNES01;Francja;UNIVERSITE DE RENNES 1;W3;Chemiczny;true;;true;;true;;"(2,10)";0442;Chemistry;;16.05.2014;30.09.2021
F RENNES09;Francja;ECOLE NATIONALE SUPERIEURE DE CHIMIE DE RENNES;W3;Chemiczny;true;;true;;false;;"(1,6)";0442;Chemistry;;28.03.2014;30.09.2021
F STRASBO31;Francja;INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE STRASBOURG;W7;Inżynierii Środowiska;true;;true;;false;;"(2,10)";0712;Environmental protection technology;;14.01.2014;30.09.2021
F STRASBO31;Francja;INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE STRASBOURG;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;true;;false;;"(2,10)";0714;Electronics and automation;;14.01.2014;30.09.2021
F STRASBO31;Francja;INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE STRASBOURG;W10;Mechaniczny;true;;true;;false;;"(2,10)";0715;Mechanics and metal trades;;14.01.2014;30.09.2021
F STRASBO31;Francja;INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE STRASBOURG;W1;Architektury;true;;true;;false;;"(2,10)";0731;Architecture and town planning;;14.01.2014;30.09.2021
F STRASBO31;Francja;INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE STRASBOURG;W2;Budownictwa;true;;true;;false;;"(2,10)";0732;Building and civil engineering;;14.01.2014;30.09.2021
F STRASBO48;Francja;UNIVERSITE DE STRASBOURG;W11;Podstawowych Problemów Techniki;false;;true;;false;;"(14,5)";0441;Physics;;03.12.2015;30.09.2021
F STRASBO48;Francja;UNIVERSITE DE STRASBOURG;W10;Mechaniczny;true;;true;;false;;"(1,10)";0521;Mechanics and metal work;;03.12.2015;30.09.2021
F STRASBO48;Francja;UNIVERSITE DE STRASBOURG;W9;Mechaniczno-Energetyczny;true;;true;;false;;"(1,10)";0521;Mechanics and metal work;;03.12.2015;30.09.2021
F STRASBO48;Francja;UNIVERSITE DE STRASBOURG;W5;Elektryczny;true;;true;;false;;"(2,10)";0522;Electricity and energy;;03.12.2015;30.09.2021
F STRASBO48;Francja;UNIVERSITE DE STRASBOURG;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;true;;false;;"(2,10)";0523;Electronics and automation;;03.12.2015;30.09.2021
F TOULOUS14;Francja;INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE;W2;Budownictwa;true;;true;;false;;"(2,6)";0582;Building and civil engineering;;29.05.2014;30.09.2021
F TOURS01;Francja;UNIVERSITE FRANCOIS RABELAIS DE TOURS;W1;Architektury;true;;true;;false;;"(4,9)";0581;Architecture and town planning;;25.10.2016;30.09.2021
G ARTA01;Grecja;TECHNOLOGIKO EKPEDEFTIKO IDRIMA (TEI) EPIROU;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(2,6)";0520;Engineering and engineering trades;;20.03.2014;30.09.2021
G KRITIS09;Grecja;POLYTECHNIO KRITIS;W6;Geoinżynierii, Górnictwa i Geologii;true;;true;;false;;"(2,5)";0724;Mining and extraction;;11.02.2014;30.09.2021
G PATRA01;Grecja;PANEPISTIMIO PATRON (UNIVERSITY OF PATRAS);W1;Architektury;true;;true;;false;;"(2,10)";0580;Architecture and building;;07.04.2015;30.09.2021
HR RIJEKA01;Chorwacja;UNIVERSITY OF RIJEKA;W10;Mechaniczny;true;;true;;true;;"(1,5)";0520;Engineering and engineering trades;;11.01.2017;30.09.2021
HR SPLIT01;Chorwacja;SVEUČILIŠTE U SPLITU;W2;Budownictwa;true;;true;;true;;"(1,10)";0520;Engineering and engineering trades;;02.04.2014;30.09.2021
HR SPLIT01;Chorwacja;SVEUČILIŠTE U SPLITU;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(1,10)";0520;Engineering and engineering trades;;02.04.2014;30.09.2021
HR ZAGREB01;Chorwacja;SVEUČILIŠTE U ZAGREBU;W10;Mechaniczny;true;;true;;true;;"(4,6)";0140;Transport services;;20.02.2017;30.09.2021
HR ZAGREB01;Chorwacja;SVEUČILIŠTE U ZAGREBU;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(2,5)";0481;Computer science;;16.01.2014;30.09.2021
HR ZAGREB01;Chorwacja;SVEUČILIŠTE U ZAGREBU;W10;Mechaniczny;true;;true;;true;;"(4,6)";0520;Engineering and engineering trades;;20.02.2017;30.09.2021
HR ZAGREB01;Chorwacja;SVEUČILIŠTE U ZAGREBU;W5;Elektryczny;true;;true;;true;;"(2,5)";0522;Electricity and energy;;16.01.2014;30.09.2021
HR ZAGREB01;Chorwacja;SVEUČILIŠTE U ZAGREBU;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;true;;true;;"(2,5)";0523;Electronics and automation;;16.01.2014;30.09.2021
HR ZAGREB02;Chorwacja;SVEUČILIŠTE U ZAGREBU;W6;Geoinżynierii, Górnictwa i Geologii;true;;true;;true;;"(3,5)";0724;Mining and extraction;;11.10.2017;30.09.2021
HU BEDAPES16;Chorwacja;OBUDAI EGYETEM;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(2,6)";0610;Information and communication technologies - ICT;;27.02.2014;30.09.2021
HU BUDAPES02;Chorwacja;BUDAPESTI M?SZAKI ÉS GAZDASAGTUDOMANYI EGYETEM;W7;Inżynierii Środowiska;true;;true;;false;;"(2,5)";0850;Environmental protection (broad programmes);;04.02.2014;30.09.2021
HU SZEGED01;Chorwacja;SZEGEDI TUDOMÁNYEGYETEM;W8N;Zarządzania;true;;true;;false;;"(2,5)";0340;Business and Administration;;04.02.2014;30.09.2021
I BOLOGNA01;Włochy;UNIVERSITA DI BOLOGNA;W2;Budownictwa;true;;true;;false;;"(4,10)";0732;Building and civil engineering;;19.11.2015;30.09.2021
I CAGLIAR01;Włochy;UNIVERSIT? DEGLI STUDI DI CAGLIARI;W1;Architektury;false;;true;;false;;"(2,6)";0580;Architecture and building;;13.03.2014;30.09.2021
I CAGLIAR01;Włochy;UNIVERSIT? DEGLI STUDI DI CAGLIARI;W2;Budownictwa;false;;true;;false;;"(6,10)";0582;Building and civil engineering;;13.03.2014;30.09.2021
I CHIETI01;Włochy;UNIVERSITA DEGLI STUDI CHIETI PESCARA;W2;Budownictwa;true;;true;;true;;"(2,5)";0582;Building and civil engineering;;12.02.2015;30.09.2021
I MILANO01;Włochy;UNIVERSIT? DEGLI STUDI DI MILANO;W13;Matematyki;true;;true;;false;;"(2,6)";0460;Mathematics and statistics;;28.04.2014;30.09.2021
I MILANO02;Włochy;POLITECNICO DI MILANO;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(1,10)";0610;Information and communication technologies - ICT;;30.01.2014;30.09.2021
I MILANO02;Włochy;POLITECNICO DI MILANO;W7;Inżynierii Środowiska;true;;false;;false;;"(1,10)";0710;Engineering and engineering trades;;30.01.2014;30.09.2021
I MILANO02;Włochy;POLITECNICO DI MILANO;W5;Elektryczny;true;;false;;false;;"(1,10)";0713;Electricity and energy;;30.01.2014;30.09.2021
I MILANO02;Włochy;POLITECNICO DI MILANO;W1;Architektury;true;;true;;false;;"(3,10)";0731;Architecture and town planning;;30.01.2014;30.09.2021
I PADOVA01;Włochy;UNIVERSIT? DEGLI STUDI DI PADOVA;W7;Inżynierii Środowiska;false;;true;;false;;"(2,6)";0520;Engineering and engineering trades;;14.03.2014;30.09.2021
I PADOVA01;Włochy;UNIVERSIT? DEGLI STUDI DI PADOVA;W2;Budownictwa;true;;true;;true;;"(3,10)";0582;Building and civil engineering;;17.09.2014;30.09.2021
I PERUGIA01;Włochy;UNIVERSIT? DEGLI STUDI DI PERUGIA;W3;Chemiczny;true;;true;;true;;"(2,5)";0727;Pharmacy;;09.01.2014;30.09.2021
I PISA01;Włochy;UNIVERSIT? DI PISA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0610;Information and communication technologies - ICT;;18.05.2015;30.09.2021
I PISA01;Włochy;UNIVERSIT? DI PISA;W2;Budownictwa;true;;true;;false;;"(2,10)";0582;Building and civil engineering;;01.10.2014;30.09.2021
I ROMA02;Włochy;UNIVERSIT? DEGLI STUDI DI ROMA 'TOR VERGATA';W3;Chemiczny;true;;true;;true;;"(2,10)";0442;Chemistry;;03.04.2014;30.09.2021
I SIENA01;Włochy;UNIVERSITA DEGLI STUDI DI SIENA;W3;Chemiczny;true;;true;;false;;"(2,6)";0442;Chemistry;;13.10.2014;30.09.2021
I TORINO02;Włochy;POLITECNICO DI TORINO;PWr;Ogólnouczelniana;true;;true;;false;;"(1,10)";0712;Environmental protection technology;;14.01.2014;30.09.2021
I TORINO02;Włochy;POLITECNICO DI TORINO;W1;Architektury;true;;true;;true;;"(5,10)";0731;Architecture and town planning;;14.01.2014;30.09.2021
IRL GALWAY01;Irlandia;NATIONAL UNIVERSITY OF IRELAND, GALWAY;W2;Budownictwa;true;;true;;true;;"(2,10)";0582;Building and civil engineering;;29.04.2014;30.09.2021
IS REYKJAV05;Islandia;HASKOLLIN REYKJAVIK;W3;Chemiczny;true;;true;;true;;"(2,10)";0442;Chemistry;;26.05.2014;30.09.2021
LV RIGA02;Litwa;RIGA TECHNICAL UNIVERSITY;W2;Budownictwa;true;;true;;false;;"(2,5)";0582;Building and civil engineering;;01.09.2015;30.09.2021
LV RIGA02;Litwa;RIGA TECHNICAL UNIVERSITY;W5;Elektryczny;true;;true;;false;;"(2,6)";0713;Electricity and energy;;14.11.2016;30.09.2021
LV RIGA02;Litwa;RIGA TECHNICAL UNIVERSITY;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;true;;false;;"(2,6)";0714;Electronics and automation;;14.11.2016;30.09.2021
N TRONDHE01;Norwagia;NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY;W12N;Elektroniki Fotoniki i Mikrosystemów;true;;true;;false;;"(2,10)";0523;Electronics and automation;;21.04.2017;30.09.2021
NL DELFT01;Holandia;TECHNISCHE UNIVERSITEIT DELFT;W6;Geoinżynierii, Górnictwa i Geologii;false;;true;;false;;"(30,5)";0724;Mining and extraction;;22.04.2014;30.09.2021
NL EINDHOV17;Holandia;TECHNISCHE UNIVERSITEIT EINDHOVEN;W8N;Zarządzania;true;;true;;false;;"(2,10)";0410;Business and Administration;;19.01.2018;30.09.2021
NL GRONING01;Holandia;RIJKSUNIVERSITEIT GRONINGEN;W11;Podstawowych Problemów Techniki;false;;true;;false;;"(2,10)";0610;Information and communication technologies - ICT;;14.01.2014;30.09.2021
NL NIJMEGE01;Holandia;RADBOUD UNIVERSITY;W1;Architektury;true;;true;;false;;"(2,10)";0580;Architecture and building;;18.08.2014;30.09.2021
P AVEIRO01;Portugalia;UNIVERSIDADE DE AVEIRO;W11;Podstawowych Problemów Techniki;true;;true;;false;;"(2,6)";0533;Earth sciences;;03.02.2015;30.09.2021
P AVEIRO01;Portugalia;UNIVERSIDADE DE AVEIRO;W4N;Informatyki i Telekomunikacji;true;;true;;true;;"(2,10)";0481;Computer science;;10.02.2014;30.09.2021
P BRAGA01;Portugalia;UNIVERSIDADE DO MINHO;W1;Architektury;false;;true;;false;;"(2,10)";0581;Architecture and town planning;;18.11.2013;30.09.2021
P BRAGA01;Portugalia;UNIVERSIDADE DO MINHO;W1;Architektury;false;;true;;true;;"(4,10)";0582;Building and civil engineering;;18.11.2013;30.09.2021
P BRAGA01;Portugalia;UNIVERSIDADE DO MINHO;W2;Budownictwa;true;;false;;false;;"(2,6)";0582;Building and civil engineering;;18.11.2013;30.09.2021
P BRAGANC01;Portugalia;INSTITUTO POLITÉCNICO DE BRAGANÇA;W8N;Zarządzania;true;;true;;false;;"(4,5)";0410;Business and Administration;;31.07.2015;30.09.2021
P BRAGANC01;Portugalia;INSTITUTO POLITÉCNICO DE BRAGANÇA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(4,5)";0610;Information and communication technologies - ICT;;31.07.2015;30.09.2021
P BRAGANC01;Portugalia;INSTITUTO POLITÉCNICO DE BRAGANÇA;W5;Elektryczny;true;;true;;false;;"(4,5)";0522;Electricity and energy;;29.01.2014;30.09.2021
P CASTELO01;Portugalia;INSTITUTO POLITÉCNICO DE CASTELO BRANCO;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0480;Informatics, computer science;;14.03.2014;30.09.2021
P COIMBRA01;Portugalia;UNIVERSIDADE DE COIMBRA;W5;Elektryczny;true;;true;;false;;"(2,9)";0522;Electricity and energy;;14.01.2014;30.09.2021
P COIMBRA01;Portugalia;UNIVERSIDADE DE COIMBRA;W1;Architektury;true;;true;;false;;"(1,10)";0581;Architecture and town planning;;27.01.2015;30.09.2021
P COIMBRA02;Portugalia;POLYTECHNIC INSTITUTE OF COIMBRA;W8N;Zarządzania;true;;true;;false;;"(4,6)";0410;Business and Administration;;10.01.2017;30.09.2021
P COIMBRA02;Portugalia;POLYTECHNIC INSTITUTE OF COIMBRA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,5)";0610;Information and communication technologies - ICT;;10.01.2017;30.09.2021
P COIMBRA02;Portugalia;POLYTECHNIC INSTITUTE OF COIMBRA;W7;Inżynierii Środowiska;true;;true;;false;;"(2,5)";0712;Environmental protection technology;;10.01.2017;30.09.2021
P COIMBRA02;Portugalia;POLYTECHNIC INSTITUTE OF COIMBRA;W10;Mechaniczny;true;;true;;false;;"(2,5)";0715;Mechanics and metal trades;;10.01.2017;30.09.2021
P COIMBRA02;Portugalia;POLYTECHNIC INSTITUTE OF COIMBRA;W11;Podstawowych Problemów Techniki;true;;true;;false;;"(1,5)";0533;Physics;;10.01.2017;30.09.2021
P LISBOA03;Portugalia;UNIVERSIDADE NOVA DE LISBOA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10 )";0610;Information and communication technologies - ICT;;13.02.2014;30.09.2021
P LISBOA03;Portugalia;UNIVERSIDADE NOVA DE LISBOA;W5;Elektryczny;true;;true;;false;;"(3,6)";0713;Electricity and energy;;07.03.2014;30.09.2021
P LISBOA03;Portugalia;UNIVERSIDADE NOVA DE LISBOA;W2;Budownictwa;true;;true;;true;;"(2,6)";0732;Building and civil engineering;;14.01.2014;30.09.2021
P LISBOA05;Portugalia;ISEL LISBOA;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0610;Information and communication technologies - ICT;;09.06.2016;30.09.2021
P LISBOA05;Portugalia;ISEL LISBOA;W3;Chemiczny;true;;true;;false;;"(2,10)";0711;Chemical engineering and processes;;29.04.2015;30.09.2021
P LISBOA109;Portugalia;TECNICO LISBOA (UNIVERSIDADE DE LISBOA);W4N;Informatyki i Telekomunikacji;false;;true;;false;;"(2,10)";0611;Computer use;;08.04.2016;30.09.2021
P LISBOA109;Portugalia;TECNICO LISBOA (UNIVERSIDADE DE LISBOA);W12N;Elektroniki Fotoniki i Mikrosystemów;false;;true;;false;;"(2,10)";0713;Electricity and energy;;13.02.2014;30.09.2021
P LISBOA109;Portugalia;TECNICO LISBOA (UNIVERSIDADE DE LISBOA);W13;Matematyki;false;;true;;false;;"(2,6)";0460;Mathematics and statistics;;17.03.2015;30.09.2021
P LISBOA109;Portugalia;TECNICO LISBOA (UNIVERSIDADE DE LISBOA);W1;Architektury;true;;true;;false;;"(2,10)";0580;Architecture and building;;19.01.2017;30.09.2021
P PORTO02;Portugalia;UNIVERSIDADE DO PORTO;W2;Budownictwa;false;;true;;false;;"(2,5)";0732;Building and civil engineering;;25.10.2016;30.09.2021
P SETUBAL01;Portugalia;INSTITUTO POLITÉCNICO DE SETÚBAL;W7;Inżynierii Środowiska;true;;false;;false;;"(2,5)";0712;Environmental protection technology;;27.05.2014;30.09.2021
P SETUBAL01;Portugalia;INSTITUTO POLITÉCNICO DE SETÚBAL;W8N;Zarządzania;true;;false;;false;;"(4,5)";0340;Business and Administration;;27.05.2014;30.09.2021
P SETUBAL01;Portugalia;INSTITUTO POLITÉCNICO DE SETÚBAL;W4N;Informatyki i Telekomunikacji;true;;true;;false;;"(2,10)";0481;Computer science;;27.05.2014;30.09.2021
P SETUBAL01;Portugalia;INSTITUTO POLITÉCNICO DE SETÚBAL;W10;Mechaniczny;true;;true;;false;;"(2,10)";0521;Mechanics and metal work;;27.05.2014;30.09.2021
P SETUBAL01;Portugalia;INSTITUTO POLITÉCNICO DE SETÚBAL;W5;Elektryczny;true;;true;;false;;"(2,5)";0522;Electricity and energy;;27.05.2014;30.09.2021
